codePoint,radicalId,numberOfStrokesInRadical,numberOfStrokes,onyomi,kunyomi,jisLevel,regular,forName
26210,72,7,11,"SETSU,SEI",AKIRAKA,2,false,false
26212,72,7,11,GO,AKIRAKA,2,false,false
26214,72,7,11,KAI,"MISOKA,KURAI",1,false,true
26215,72,7,11,"KOU,GOU","HIKARU,AKIRAKA",2,false,false
26216,72,7,11,SHIN,"ASHITA,TOKI",2,false,true
26217,72,7,12,BAN,"KURE,OSOI",1,true,true
26222,72,8,12,"FU,HO",AMANESHI,1,true,true
26223,72,8,12,"KEI,EI","KESHIKI,KAGE",1,true,true
26224,72,8,12,"SEKI,SHAKU",AKIRAKA,2,false,false
26228,72,8,12,SEI,"HARERU,HARE,HARASU",1,true,true
26230,72,8,12,SHOU,AKIRAKA,1,true,true
26234,72,8,12,CHI,CHIE,1,false,true
26241,72,8,12,"GYOU,KYOU","AKATSUKI,SATORU",1,true,true
26243,72,8,12,HI,,2,false,false
26244,72,9,13,KEN,ATATAKAI,2,false,false
26247,72,9,13,KA,"HIMA,ITOMA",1,true,true
26248,72,9,13,UN,"KASA,BOKASHI,MEMAI",2,false,false
26249,72,9,13,KI,KAGAYAKU,2,false,true
26254,72,9,12,"EI,YOU","HAERU,UTSURU,UTSUSU",2,false,false
26257,72,8,12,SHO,"ATSUI,ATSUSA",1,true,true
26262,72,9,13,"DAN,KEN,NON","ATATAKAI,ATATAMERU,ATATAMARU",1,true,true
26263,72,9,13,AN,"KURAI,YAMI",1,true,true
26264,72,9,13,YOU,"HINODE,AKIRAKA,HARERU",2,false,false
26269,72,10,14,"MEI,BEI,MYOU",KURAI,2,false,false
26274,72,10,14,CHOU,NOBIRU,1,false,true
26278,72,10,14,REKI,KOYOMI,1,true,true
26283,72,11,15,ZAN,SHIBARAKU,1,true,true
26286,72,11,14,BO,"KURERU,KURASU,KURE",1,true,true
26292,72,11,15,"BOU,BAKU","ABAKU,ABARERU",1,true,true
26296,72,12,16,RYOU,AKIRAKA,2,false,false
26297,72,12,15,SEN,SUSUMU,2,false,false
26300,72,12,15,"HETSU,HECHI",,2,false,false
26302,72,12,16,TON,ASAHI,2,false,false
26305,72,12,16,KI,OYOBU,2,false,false
26308,72,12,14,YOU,KAGAYAKU,2,false,false
26311,72,12,16,"DON,TAN","KUMORU,KUMORI",1,true,true
26313,72,12,16,"GYOU,KYOU","AKATSUKI,SATORU",2,false,true
26326,72,13,17,AI,KURAI,2,true,true
26329,72,14,17,SHO,AKEBONO,1,false,true
26330,72,13,17,"BOU,MOU",KURAI,2,false,false
26332,72,14,18,YOU,"HIKARI,KAGAYAKU",1,true,true
26333,72,15,19,BAKU,SARASU,1,false,true
26336,72,15,18,KOU,"AKIRAKA,MUNASHII",2,false,false
26342,72,16,20,"GI,KI","HI,HIKARI",2,false,false
26345,72,17,21,"DOU,NOU","SAKI,SAKINI",2,false,false
26352,73,0,4,ETSU,"IU,IWAKU,NOTAMAWAKU",2,false,false
26354,73,2,6,KYOKU,"MAGARU,MAGERU,KUMA",1,true,true
26355,73,2,6,EI,HIKU,1,false,true
26356,73,3,7,KOU,"SARA,FUKERU,ARATAMERU",1,true,true
26357,73,3,7,EI,HIKU,2,false,false
26359,73,5,9,KATSU,"NANI,NANZO,IZUKUNSO",2,false,false
26360,73,6,10,SHO,"KAKU,FUMI",1,true,true
26361,73,7,11,SOU,"TSUKASA,TOMOGARA,HEYA",1,true,true
26364,73,7,11,"BAN,MAN","HIKU,NAGAI,HIROI",2,false,false
26365,72,7,11,"ZO,SOU,SO","KATTE,SUNAWACHI",1,true,true
26366,73,8,12,"SO,SOU,ZOU","KATTE,SUNAWACHI",1,false,true
26367,73,8,12,"TAI,TEI","KAERU,SUTARERU,KAWARU",1,true,true
26368,13,10,12,SAI,"MOTTOMO,MO",1,true,true
26371,73,9,13,"KAI,E",AU,2,false,false
26376,74,0,4,"GETSU,GATSU",TSUKI,1,true,true
26377,74,2,6,"YUU,U","ARU,MOTSU,TAMOTSU",1,true,true
26379,74,4,8,HOU,TOMO,1,false,true
26381,74,4,8,FUKU,"KIRU,KIMONO,SHITAGAU",1,true,true
26383,74,5,9,"HI,HAI,HOTSU","MIKAZUKI,KURAI,OROKA",2,false,false
26388,74,6,10,SAKU,TSUITACHI,1,false,true
26389,74,6,10,"CHIN,JIN","WARE,KIZASHI",1,true,true
26390,74,7,11,ROU,HOGARAKA,2,false,false
26391,74,7,10,ROU,"HOGARAKA,AKIRAKA",1,true,true
26395,74,7,11,"BOU,MOU","NOZOMU,NOZOMI,MOCHI",1,true,true
26397,74,8,12,CHOU,"ASA,ASHITA,ATSUMARU",1,true,true
26398,74,8,12,KI,TOKI,2,false,false
26399,74,8,12,"KI,GO",CHIGIRU,1,true,true
26406,74,14,17,"BOU,MOU",OBORO,2,false,false
26407,74,16,20,ROU,OBORO,2,false,false
26408,75,0,4,"BOKU,MOKU",KI,1,true,true
26410,75,1,5,"MI,BI","IMADA,HITSUJI",1,true,true
26411,75,1,5,"MATSU,BATSU",SUE,1,true,true
26412,75,1,5,HON,MOTO,1,true,true
26413,75,1,5,SATSU,"FUDA,WAKAJINI",1,true,true
26414,75,1,5,"JUTSU,SHUTSU,CHUTSU",MOCHIAWA,2,false,false
26417,75,2,6,SHU,"AKA,AKE",1,true,true
26420,75,2,6,"BOKU,HOKU",HOO,1,true,true
26422,75,2,6,"DA,TA",EDA,2,false,false
26423,75,2,6,"TOU,BOKU,MOKU",,2,false,false
26424,75,2,6,RYOKU,OUGO,2,false,false
26426,75,2,6,KI,TSUKUE,1,true,true
26429,75,2,6,KYUU,KUCHIRU,1,true,true
26431,75,2,6,SHI,TOGE,2,false,false
26433,75,2,6,,"EBURI,IRI",2,false,false
26438,75,3,7,KAN,"TEKO,TESURI",2,false,false
26441,75,3,7,SAN,SUGI,1,true,true
26446,75,3,7,RI,SUMOMO,1,false,true
26447,75,3,7,"KYOU,KOU",ANZU,1,false,true
26448,75,3,7,ZAI,MARUTA,1,true,true
26449,75,3,7,SON,MURA,1,true,true
26451,75,3,7,"HYOU,TEKI,SHAKU",HISHAKU,1,false,false
26454,75,3,7,JOU,TSUE,1,false,true
26457,75,3,7,YOKU,KUI,2,false,false
26460,75,3,7,"DO,TO,ZU","YAMANASHI,FUSAGU,MORI",1,false,true
26462,75,3,7,"KO,KI","SUKI,FUGO,MOKKO",2,false,false
26463,75,3,7,SOKU,"TABA,TABANERU,TSUKANERU",1,true,true
26464,75,3,7,KOU,TEKO,2,false,false
26465,75,3,7,JOU,"EDA,SUJI",1,true,true
26466,75,3,7,,MOKU,1,false,false
26467,75,3,7,,SOMA,2,false,false
26468,75,3,7,,TOCHI,2,false,false
26469,75,3,7,RAI,"KURU,KITARU",1,true,true
26474,75,4,8,"BYOU,SHOU",KOZUE,2,false,false
26477,75,4,8,KOU,"WATARU,KUI",1,false,true
26479,75,4,8,HAI,SAKAZUKI,1,true,true
26480,75,4,8,"KETSU,GECHI",SUGURERU,2,false,false
26481,75,4,8,TOU,"HIGASHI,AZUMA",1,true,true
26482,75,4,8,KOU,AKIRAKA,2,false,false
26483,75,4,8,YOU,HARUKA,2,false,false
26485,75,4,8,SHO,KINE,1,false,true
26487,75,4,8,HA,TSUKA,1,false,true
26492,75,4,8,"CHO,SHO","HI,DONGURI",2,false,false
26494,75,4,8,SHOU,MATSU,1,true,true
26495,75,4,8,"HAN,BAN",ITA,1,true,true
26501,75,4,8,"KEI,KEN","TOGATA,HIJIKI",2,false,false
26503,75,4,8,"HI,BI","SAJI,KUSHI,NARABERU",1,false,true
26505,75,4,8,OU,"MAGARU,MAGERU,MAGETE",2,false,false
26507,75,4,8,"HOU,HEI","MAYUMI,FUSHIZUKE,IKADA",2,false,false
26508,75,4,8,FUN,SOGI,2,false,false
26512,75,4,8,"SEKI,SHAKU",SAKU,1,true,true
26517,75,4,8,CHIN,MAKURA,1,true,true
26519,75,4,8,RIN,HAYASHI,1,true,true
26522,75,4,8,"MAI,BAI",HIRA,1,true,true
26524,75,4,8,"KA,RA","HATASU,KUDAMONO,HATE",1,true,true
26525,75,4,8,"SHI,KI",EDA,1,true,true
26528,75,4,8,,WAKU,1,true,true
26529,75,4,8,,MASU,2,false,false
26530,75,4,8,"SUU,SHU","TOBOSO,KARAKURI",1,true,true
26534,75,4,8,RO,HAZE,2,false,false
26537,75,4,8,SHOU,MATSU,2,false,false
26543,75,5,9,KO,"KARERU,KARASU",1,true,true
26547,75,5,9,"KI,SHI",KARATACHI,2,false,false
26548,75,5,9,"KAI,TAI,KE",TSUE,2,false,false
26550,75,5,9,KA,"KAKERU,TANA,KAKARU",1,true,true
26551,75,5,9,KA,"KARAZAO,KASE",2,false,false
26552,75,5,9,"KU,KOU","HIIRAGI,KARATACHI,MAGARU",2,false,false
26553,75,5,9,"HOU,FU","BACHI,OKERA,NARA",2,false,false
26561,75,5,9,"TA,DA",KAJI,1,false,false
26564,75,5,9,"HEI,HYOU","E,GARA,TSUKA",1,true,true
26566,75,5,9,ROU,ORETAKI,2,false,false
26570,75,5,9,SHUU,HIIRAGI,1,false,true
26574,75,5,9,FU,UTENA,2,false,false
26575,75,5,9,HAKU,KASHIWA,1,false,true
26576,75,5,9,"BOU,BAI",SOREGASHI,1,true,true
26577,75,5,9,KAN,MIKAN,1,false,true
26579,75,5,9,SEN,"SOMERU,SHIMIRU,SOMARU",1,true,true
26580,75,5,9,"NYUU,JUU","YAWARAKAI,YAWARAGERU,YAWARA",1,true,true
26584,75,5,9,SHA,"YAMAGUWA,TSUGE",1,false,true
26586,75,5,9,"YUU,JIKU",YUZU,1,false,true
26589,75,5,9,TAKU,"HYOUSHIGI,SAKU,HIRAKU",2,false,false
26590,75,5,9,SAKU,HAHASO,2,false,false
26594,75,5,9,TEI,NE,2,false,false
26596,75,5,9,"SA,SHO,SO","ISEKI,KIRIKABU,KOBOKE",2,false,false
26599,75,5,9,"KO,KA,KU","KADO,SAKAZUKI",2,false,false
26601,75,5,9,KYUU,HITSUGI,2,false,false
26604,75,5,9,"KAN,KEN","ERABU,TEGAMI",2,false,false
26606,75,5,9,"TOTSU,JUTSU,DATSU",KIRIHASHI,2,false,false
26607,75,5,9,KA,E,2,false,false
26609,75,5,9,CHUU,"HASHIRA,KOTOJI,SASAERU",1,true,true
26611,75,5,9,RYUU,YANAGI,1,true,true
26612,75,5,10,"SAI,SHI",SHIBA,1,false,true
26613,75,5,9,"SAKU,SAN","YARAI,SHIGARAMI",1,true,true
26619,75,5,9,SA,SHIRABERU,1,true,true
26622,75,5,9,KYUU,MASA,1,false,true
26623,75,5,9,SHI,KAKI,1,true,true
26626,75,5,9,,"TOGA,TSUGA",1,false,false
26627,75,5,9,,TOCHI,1,true,true
26628,75,5,9,"EI,YOU","SAKAERU,HAERU,SAKAE",1,true,true
26643,75,6,10,SEN,SENNOKI,1,true,true
26646,75,6,10,SEI,SUMU,1,false,true
26647,75,6,10,RITSU,"KURI,ONONOKU",1,false,true
26654,75,6,10,KAN,SHIORI,2,false,true
26657,75,6,10,"KOU,KYOU","KASE,KURABERU,KANGAERU",1,true,true
26658,75,6,10,"HAKU,HYAKU","KASHIWA,KAYA",1,false,false
26665,75,6,10,"KU,U",KUNUGI,2,false,false
26666,75,6,10,"CHU,SHU",KABU,1,true,true
26667,75,6,10,"SON,SEN","FUSHIZUKE,KAKOMI,MAGAKI",2,false,false
26674,75,6,10,"GOU,KOU","TAE,NURUDE,TAKU",2,false,false
26676,75,6,10,SEN,,1,false,false
26680,75,6,10,KAKU,SANE,1,true,true
26681,75,6,10,KON,NE,1,true,true
26684,75,6,10,"KOU,KAKU,KYAKU","TADASU,ITARU",1,true,true
26685,75,6,10,SAI,UERU,1,true,true
26688,75,6,10,KETSU,HARITSUKE,2,false,false
26689,75,6,10,KOU,KETA,1,true,true
26690,75,6,10,KEI,KATSURA,1,false,true
26691,75,6,10,TOU,MOMO,1,true,true
26694,75,6,10,KYOU,KAMACHI,2,false,false
26696,75,6,10,AN,"TSUKUE,KANGAERU",1,true,true
26701,75,6,10,"KO,KU",MUNASHII,2,false,false
26702,75,6,10,SHITSU,ASHIKASE,2,false,false
26704,75,6,10,"DOU,TOU",KIRI,1,false,true
26705,75,6,10,SOU,KUWA,1,true,true
26707,75,6,10,"KAN,GAN","TAKESHII,MEGURU,UREERU",1,false,false
26708,75,6,10,"KITSU,KETSU",HANETSURUBE,1,false,true
26713,75,6,10,"U,BOU",HOKO,2,false,false
26716,75,6,10,"OU,YOU",SAKURA,1,true,true
26717,75,6,10,,MASU,1,false,false
26719,75,6,10,"SAN,SEN","KAKEHASHI,TANA",1,true,true
26723,75,6,10,TOU,"KOSHIKAKE,FUCHI",2,false,false
26727,75,6,10,KAI,HINOKI,1,false,true
26740,75,7,11,FU,"BACHI,IKADA",2,false,false
26742,75,7,11,"TOU,YOU",OKE,1,false,true
26743,75,7,11,KAKU,TARUKI,2,false,false
26750,75,7,11,KUN,,2,false,false
26751,75,7,11,"KAN,GAN","TEKO,POURU",2,false,false
26753,75,7,11,RYOU,"HASHI,HARI,YANA",1,false,true
26755,75,7,10,"TEI,CHOU","TSUE,TEKO",2,false,false
26757,75,7,11,BAI,UME,1,true,true
26765,75,7,11,"SOU,ZOU",SAIKACHI,2,false,false
26767,75,7,11,"KOKU,KAKU",TEKASE,2,false,false
26771,75,7,11,SHI,AZUSA,1,false,true
26772,75,7,11,SHI,KUCHINASHI,2,false,false
26775,75,7,11,"KOU,KYOU",YAMANIRE,1,true,true
26779,75,7,10,"DA,NA",NAGI,2,false,true
26781,75,7,10,"JOU,CHOU,DEKI","EDA,SUJI",2,false,true
26783,75,7,11,KYOU,FUKUROU,2,false,false
26784,75,7,10,RYO,HISASHI,2,false,false
26786,75,7,11,SHOU,KOZUE,1,false,true
26790,75,7,11,MU,"YUME,YUMEMIRU",2,false,false
26791,75,7,11,GO,AOGIRI,1,false,true
26792,75,7,11,RI,NASHI,1,true,true
26797,75,7,11,SA,HI,2,false,false
26799,75,7,11,"TEI,TAI",HASHIGO,1,false,true
26800,75,7,11,KAI,KASE,1,true,true
26801,75,7,11,KON,"SHIKIMI,KORI",1,false,false
26803,75,7,11,SO,"KUSHIKEZURU,SUKU",2,false,false
26805,75,7,11,"FUU,BON",,2,false,false
26806,75,7,11,BI,"KOZUE,KAJI",1,false,true
26809,75,7,11,"BIN,HIN",BINROUSHI,2,false,false
26810,75,7,11,,FUMOTO,2,false,false
26812,75,7,11,TOU,"KIRIKABU,OROKA,TSUKU",1,false,false
26820,75,8,12,KI,SUTERU,1,true,true
26822,75,8,12,RIN,,2,false,false
26825,75,8,12,MEN,WATA,1,false,false
26826,75,8,12,"KI,GI","GO,GOISHI,KOMA",2,false,false
26827,75,8,12,"KI,GI",GO,1,true,true
26829,75,8,12,KON,TSUE,2,false,false
26834,75,8,12,"BOU,HOU",TSUE,1,true,true
26836,75,8,12,KON,,2,false,false
26837,75,8,12,"SHU,SOU",,2,false,false
26839,75,8,12,SOU,NATSUME,2,false,false
26840,75,8,12,KYOKU,"IBARA,TOGE",2,false,false
26842,75,8,12,HOU,TANA,1,true,true
26847,75,8,12,TOU,MUNE,1,true,true
26848,75,8,12,"TOU,DOU",YAMANASHI,2,false,false
26849,75,8,12,KOU,,2,false,false
26851,75,8,12,"TEI,TAI","NIWAZAKURA,IKURI,NIWAUME",2,false,false
26855,75,8,12,"SAN,SEN","KAKEHASHI,TANA",2,false,false
26862,75,8,12,SHIN,MORI,1,true,true
26863,75,8,12,"JIN,DEN,SHIN",,2,false,false
26866,75,8,12,SEI,SUMU,1,false,true
26873,75,8,12,"TOU,TAKU","SAO,KOGU",2,false,false
26874,75,8,12,KAN,HITSUGI,1,true,true
26880,75,8,12,WAN,HACHI,1,false,true
26881,75,8,12,KAKU,"HITSUGI,UWAHITSUGI",2,false,false
26884,75,8,12,"SETSU,SHOU","TSUGU,TSUGIKI",2,false,false
26885,75,8,12,I,ISU,1,true,true
26888,75,8,12,"KIKU,KOKU",HINOKI,2,false,false
26891,75,8,12,RYOU,"MUKU,KURA",1,false,true
26892,75,8,12,"KOU,KYOU,KU",MUNASHII,2,false,false
26893,75,8,12,"SHOKU,CHI","UERU,TATERU",1,true,true
26894,75,8,12,"TSUI,SUI","TSUCHI,UTSU,SHII",1,true,true
26895,75,8,12,A,MATA,2,false,false
26898,75,8,12,SHOU,HAJIKAMI,2,false,false
26905,75,8,12,,SUGI,1,false,false
26906,75,8,12,,KUNUGI,2,false,false
26907,75,8,11,,"MOMIJI,KABA",1,false,true
26908,75,8,12,KEN,SHIRABERU,1,true,true
26913,75,8,12,,KUNUGI,2,false,false
26914,75,8,12,"KAI,KE","SOKO,HAKO,KUNUGI",2,false,false
26915,75,8,12,,SHIDE,2,false,false
26917,75,8,12,,NAGI,2,false,false
26918,75,8,12,KEN,,2,false,false
26920,75,8,12,,"TAFU,TABU",2,false,false
26922,75,8,12,,KUNUGI,2,false,false
26928,75,9,12,YA,YASHI,2,false,true
26932,75,9,13,"TAN,DAN","MUKUGE,KUI,TODOMATSU",1,false,false
26934,75,9,13,"SHU,SOU",,2,false,false
26937,75,9,13,"CHIN,JIN","ATEGI,SAWARA",2,false,false
26941,75,9,13,TEN,TARUKI,2,false,false
26943,75,9,13,"CHIN,CHUN",TSUBAKI,1,false,true
26954,75,9,13,YOU,YANAGI,1,false,true
26963,75,9,13,FUU,KAEDE,1,false,true
26964,75,9,13,"SETSU,KETSU","KUSABI,HOUDATE",2,false,false
26965,75,9,13,DA,NUKU,1,false,true
26969,75,9,13,"BOU,MU","UTSUKUSHII,TSUTOMERU,KAERU",2,false,false
26970,75,9,13,SO,"IBARA,SHIMOTO,SUWAE",1,false,true
26972,75,9,13,"KO,GO","KOSHOU,KURUMI",2,false,false
26973,75,9,13,REN,OUCHI,2,false,false
26974,75,9,13,"ROU,RYOU",KADO,2,false,false
26976,75,9,13,NAN,KUSUNOKI,1,false,true
26977,75,9,13,YU,NIRE,2,false,false
26978,75,9,13,"SHUU,YUU",NARA,1,false,true
26986,75,9,13,"YOU,CHOU,SHOU","MADO,SUNOKO,FUDA",2,false,false
26987,75,9,13,"SHUU,SHOU",KAJI,2,false,false
26989,75,9,13,"GYOU,GOU","WAZA,SUDENI",1,true,true
26990,75,9,12,CHO,KOUZO,2,false,false
26991,75,9,13,JUN,TATE,1,false,true
26995,75,9,13,BAI,UME,1,false,false
26996,75,9,13,"TEI,CHI,SHI","KANZASHI,NE",2,false,false
26997,75,9,12,"GOKU,KYOKU,GOKI","KIWAMERU,MUNE,KIWAMARU",1,true,true
26999,75,9,13,KAI,"KATA,NOTTORU,TADASHII",2,true,true
27000,75,9,13,SHUU,HISAGI,2,false,false
27001,75,9,13,EI,HASHIRA,2,false,false
27004,75,9,13,ROU,TAKADONO,1,true,true
27005,75,9,13,"GAKU,RAKU","TANOSHII,TANOSHIMU,KONOMU",1,true,true
27006,75,9,13,,"HAZOU,HANZOU",2,false,false
27009,75,9,13,,MURO,2,false,false
27010,75,9,13,"GAI,KAI","TOKAKI,OOMUNE,OMOMUKI",1,true,true
27018,75,10,13,,SAKAKI,1,false,true
27022,75,10,14,KA,ENOKI,1,false,true
27025,75,10,14,FU,KURE,2,false,false
27028,75,9,12,ROU,,1,false,false
27029,75,10,14,YOU,AKOU,2,false,false
27035,75,10,14,SHIN,"HASHIBAMI,HARI",1,false,true
27036,75,10,14,"BOU,HOU","TATEFUDA,KAJI",2,false,false
27040,75,10,14,"BEI,MYOU",,2,false,false
27047,75,10,14,HI,KAYA,2,false,false
27054,75,10,14,"EI,YOU","SAKAERU,HAE",2,false,true
27057,75,10,14,SUI,TARUKI,2,false,false
27058,75,10,14,"OTSU,OCHI,UN",SUGI,2,false,false
27060,75,10,14,RYUU,ZAKURO,2,false,false
27067,75,10,14,TOU,"KOSHIKAKE,SHIJI",2,false,false
27070,75,10,13,KOTSU,HOTA,2,false,false
27071,75,10,14,"KI,KAI,GAI",HANNOKI,2,false,false
27073,75,10,14,KOU,KARERU,2,false,false
27075,75,10,14,"HAN,BAN",TARAI,2,false,false
27079,75,10,14,"TEN,SHIN","KOZUE,MAKI",2,false,true
27082,75,10,14,SAKU,HOKO,2,false,false
27083,75,10,14,KOU,"KAMAERU,KAMAE,KAMAU",1,true,true
27084,75,10,13,TSUI,TSUCHI,1,false,true
27085,75,10,14,"SOU,SHOU",YARI,1,false,true
27086,75,10,13,SA,IKADA,2,false,false
27088,75,10,13,KAI,ENJU,2,false,false
27091,75,10,14,KOU,TEKO,2,false,false
27096,75,10,14,"YOU,SHOU","SAMA,ZAMA",1,true,true
27097,75,10,14,"TEN,SHIN","KOZUE,MAKI",1,false,true
27101,75,10,14,TOU,KASHI,2,false,false
27102,75,10,14,ROU,ORI,2,false,false
27111,75,11,15,"SAN,ZAN,SEN",FUDA,2,false,false
27112,75,11,14,KAKU,SOTOHITSUGI,2,false,false
27115,75,11,15,"TAN,DAN,SEN",MARUI,2,false,false
27117,75,11,15,"SHUKU,SAKU,SHAKU",KAEDE,2,false,false
27122,75,11,15,KOKU,KASHIWA,2,false,false
27129,75,11,15,KOU,,2,false,false
27131,75,11,15,KI,TSUKI,1,false,true
27133,75,11,15,SOU,"KAIBAOKE,OKE",1,true,true
27135,75,11,15,KIN,MUKUGE,2,false,false
27138,75,11,15,"GAKU,RAKU,GOU",TANOSHII,2,false,true
27141,75,11,15,SHOU,MOMI,2,false,false
27146,75,11,15,HAN,MAGAKI,2,false,false
27147,75,11,14,TOU,HI,1,false,true
27148,75,11,15,KAN,,2,false,false
27154,75,11,15,MITSU,"JINKOU,SHIKIMI",2,false,false
27155,75,11,15,ROU,TAKADONO,2,false,false
27156,75,11,15,"SOU,SHOU,JOU","YAGURA,SUKUIAMI,SUKUU",2,false,false
27159,75,11,15,CHO,OUCHI,1,false,false
27161,75,11,15,HYOU,"KOZUE,SUE,SHIRUSHI",1,true,true
27163,75,11,15,KYUU,TSUGA,2,false,false
27166,75,11,15,"SUU,SHU","TOBOSO,KARAKURI",2,false,false
27167,75,11,15,SHOU,KUSU,1,false,true
27169,75,11,14,"MO,BO","KATA,NOTTORU",1,true,true
27170,75,11,15,"BOKU,CHOU,MOKU",TSUTA,2,false,false
27171,75,11,15,"YOU,SHOU",SAMA,2,false,true
27177,75,11,15,"KEN,GON","OMORI,HAKARU,KARI",1,true,true
27178,75,11,15,"OU,KOU","YOKO,YOKOTAWARU,YOKOTAERU",1,true,true
27179,75,11,15,,KASHI,1,false,true
27182,75,10,15,,HOKUSO,2,false,false
27189,75,12,16,SHOU,"KIKORU,KIKORI",1,false,false
27190,75,12,16,SAI,FUSHI,2,false,false
27192,75,12,16,"BOKU,HAKU,HOKU","KIJI,ARAKI,SUNAO",2,false,false
27193,75,12,16,JU,"UERU,TATERU,KI",1,true,true
27194,75,12,14,KA,KABA,1,false,true
27197,75,12,16,SON,TARU,1,false,true
27204,75,12,15,KAN,,2,false,false
27207,75,12,16,"ZEI,SEI,KYOU",SORI,2,false,false
27208,75,12,16,"DOU,JOU,NYOU","TAWAMU,KAJI",2,false,false
27211,75,12,16,"KYOU,KOU",HASHI,1,true,true
27224,75,12,16,KITSU,TACHIBANA,1,false,true
27225,75,12,16,TOU,DAIDAI,2,false,true
27231,75,12,16,KI,"HATA,KARAKURI,ORI",1,true,true
27233,75,12,15,"SHOU,ZOU","TOCHI,KUNUGI",1,false,false
27234,75,12,15,DA,KOBANGA,2,false,false
27238,75,12,16,"TOU,SHOU,SOU","MUNE,KIGIRE,TSUKU",2,false,false
27250,75,12,16,,ZUSA,2,false,false
27256,75,12,16,SHOU,,2,false,false
27263,75,13,17,KYOU,"E,KASHI",1,false,false
27264,75,13,17,"TAN,DAN",MAYUMI,1,false,true
27268,75,13,17,"GEKI,KEKI",FUREBUMI,2,false,false
27277,75,13,17,"YOKU,I,OKU",MOCHI,2,false,false
27278,75,13,16,"GO,KIN",,1,false,true
27280,75,13,17,"EN,TAN",HISASHI,2,false,false
27287,75,13,17,"HAKU,BYAKU",KIWADA,2,false,false
27292,75,13,17,KAI,HINOKI,2,false,true
27296,75,13,16,KEI,"YUDAME,TOMOSHIBI,TAKATSUKI",2,false,false
27298,75,13,17,KEN,SHIRABERU,2,false,true
27299,75,13,17,SHOU,HOBASHIRA,2,false,false
27306,75,13,17,"REKI,ROU,YAKU",KUNUGI,2,false,false
27308,75,14,17,"BOU,MO",,2,false,false
27310,75,14,18,TOU,"KIRIKABU,OROKA,TSUKU",2,false,false
27315,75,14,18,"BIN,HIN",BINROUSHI,2,false,false
27320,75,14,18,"NEI,DOU",,2,false,false
27323,75,14,18,KAN,"ORI,TESURI,OBASHIMA",2,false,false
27329,75,14,18,MITSU,"JINKOU,SHIKIMI",2,false,false
27330,75,14,18,"TOU,TAKU",KAJI,2,false,true
27331,75,14,18,KI,HITSU,2,false,false
27345,75,15,19,RAI,SAKADARU,2,false,false
27347,75,15,19,RO,"OODATE,YAGURA",1,false,true
27354,75,15,18,"RYO,RO",KARIN,2,false,false
27355,75,15,17,SHITSU,"KUSHI,KUSHIKEZURU",1,false,true
27358,75,15,19,EN,,2,false,false
27359,75,15,19,"REKI,ROU",KUNUGI,2,false,false
27368,75,16,20,RO,HAZE,1,false,false
27370,75,16,20,REKI,"KAIBAOKE,KUNUGI",2,false,false
27386,75,17,21,"REI,RYOU",RENJI,2,false,false
27387,75,17,21,"OU,YOU",SAKURA,2,false,true
27396,75,17,21,RAN,TESURI,1,true,true
27397,75,17,21,KYO,KEYAKI,2,false,false
27402,75,18,21,"KEN,GON","OMORI,HAKARU,KARI",2,false,false
27410,75,19,23,RAN,"OUCHI,HIJIKI,MADOKA",2,false,false
27414,75,21,25,RAN,,2,false,false
27421,75,22,25,UTSU,SHIGERU,1,false,false
27423,75,24,28,,"TSUKI,KATAKUMI",2,false,false
27424,76,0,4,KETSU,"KAKERU,AKUBI",1,true,true
27425,76,2,6,"JI,SHI","TSUGU,TSUGI,TSUGINI",1,true,true
27427,76,4,8,"GON,KIN,KON",YOROKOBU,1,false,true
27431,76,4,8,OU,"HAKU,UTAU",1,true,true
27442,76,7,11,YOKU,"HOSSURU,HOSHII",1,true,true
27447,76,7,11,KI,NAGEKU,2,false,false
27448,76,7,11,"AI,KAI",NAGEKU,2,false,false
27449,76,8,12,"I,KI",SOBADATSU,2,false,false
27450,76,8,12,"GI,KI",AZAMUKU,1,true,true
27453,76,8,12,"KIN,KON",TSUTSUSHIMU,1,false,true
27454,76,8,12,KAN,"MAKOTO,SHIRUSU",1,true,true
27459,76,9,13,"SOU,SHOU,KOU",SUSURU,2,false,false
27463,76,9,13,"KETSU,KAI","YAMERU,TSUKIRU",2,false,false
27465,76,10,14,"KEN,KAN",AKITARINAI,2,false,false
27468,76,10,14,KA,"UTAU,UTA",1,true,true
27470,76,11,15,TAN,NAGEKU,1,false,true
27472,76,11,15,OU,"HAKU,UTAU",2,false,false
27475,76,11,15,KAN,YOROKOBU,1,true,true
27476,76,12,15,KYO,SUSURINAKU,2,false,false
27481,76,12,16,"KYUU,SHOU,KYOU",SUU,2,false,false
27483,76,13,17,"KAN,KEN","NOZOMU,ATAERU",2,false,false
27487,76,14,17,YO,"KA,YA",2,false,false
27489,76,18,21,KAN,YOROKOBU,2,false,false
27490,77,0,4,SHI,"TOMARU,ASHI,TOMERU",1,true,true
27491,77,1,5,"SEI,SHOU","TADASHII,MASA,TADASU",1,true,true
27492,77,2,6,SHI,"KOKO,KORE,KONO",1,false,true
27494,77,4,8,"BU,MU",TAKESHI,1,true,true
27497,77,4,8,"HO,BU,FU","ARUKU,AYUMU,AYUMI",1,true,true
27498,77,5,9,WAI,"YUGAMU,HIZUMI",1,false,false
